Type,Value,Type,Value,Type,Value,Type,Value,Type,Value
Data Source,SimpleTransient : TMD : THESISTRANSIENTTEST_SIMP,Data Source,SimpleTransient : TMD : THESISTRANSIENTTEST_SIMP,Data Source,SimpleTransient : TMD : THESISTRANSIENTTEST_SIMP,Data Source,SimpleTransient : TMD : THESISTRANSIENTTEST_SIMP,Data Source,SimpleTransient : TMD : THESISTRANSIENTTEST_SIMP
Element,1,Element,2,Element,3,Element,4,Element,5
,,,,,,,,,
,,,,,,,,,
Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature
2.459999945014715,27.262686232028344,2.459999945014715,26.322282849441503,2.459999945014715,34.9321783837816,2.459999945014715,21.014140588499487,2.459999945014715,0.14357721561214673
2.4699999447911978,27.218863251690156,2.4699999447911978,26.27971762131262,2.4699999447911978,34.90345566179889,2.4699999447911978,20.976206484981965,2.4699999447911978,0.14399424335897054
2.4799999445676804,27.175165441005614,2.4799999445676804,26.2372742795837,2.4799999445676804,34.874687077710895,2.4799999445676804,20.93840584016896,2.4799999445676804,0.14441050542543002
2.489999944344163,27.131592470296585,2.489999944344163,26.194952437579044,2.489999944344163,34.84587318910551,2.489999944344163,20.90073784297177,2.489999944344163,0.14482600448787517
2.4999999441206455,27.0881440043226,2.4999999441206455,26.15275170567019,2.4999999441206455,34.81701455042342,2.4999999441206455,20.863201691576034,2.4999999441206455,0.14524074320647357
2.509999943897128,27.044819702537062,2.509999943897128,26.110671691447255,2.509999943897128,34.78811171295901,2.509999943897128,20.82579659324524,2.509999943897128,0.14565472422539427
2.5199999436736107,27.001619219335115,2.5199999436736107,26.06871199988454,2.5199999436736107,34.75916522486186,2.5199999436736107,20.788521764129708,2.5199999436736107,0.1460679501729877
2.5299999434500933,26.95854220429345,2.5299999434500933,26.02687223350061,2.5299999434500933,34.730175631138806,2.5299999434500933,20.751376429080928,2.5299999434500933,0.14648042366196196
2.539999943226576,26.915588302402256,2.539999943226576,25.985151992513043,2.539999943226576,34.70114347365642,2.539999943226576,20.71435982147105,2.539999943226576,0.1468921472895552
2.5499999430030584,26.872757154289584,2.5499999430030584,25.943550874987892,2.5499999430030584,34.67206929114412,2.5499999430030584,20.67747118301742,2.5499999430030584,0.14730312363770479
2.559999942779541,26.83004839643837,2.559999942779541,25.90206847698424,2.559999942779541,34.64295361919762,2.559999942779541,20.640709763611962,2.559999942779541,0.14771335527321258
2.5699999425560236,26.787461661396343,2.5699999425560236,25.860704392693755,2.5699999425560236,34.613796990282985,2.5699999425560236,20.604074821155262,2.5699999425560236,0.14812284474790724
2.579999942332506,26.744996577978974,2.579999942332506,25.819458214575587,2.579999942332506,34.584599933740996,2.579999942332506,20.567565621395282,2.579999942332506,0.148531594598803
2.5899999421089888,26.702652771465797,2.5899999421089888,25.778329533486666,2.5899999421089888,34.55536297579204,2.5899999421089888,20.531181437770474,2.5899999421089888,0.14893960734825537
2.5999999418854713,26.660429863790217,2.5999999418854713,25.73731793880757,2.5999999418854713,34.526086639541354,2.5999999418854713,20.49492155125722,2.5999999418854713,0.14934688550411374
2.609999941661954,26.61832747372303,2.609999941661954,25.696423018564087,2.609999941661954,34.49677144498468,2.609999941661954,20.45878525022145,2.609999941661954,0.14975343155987086
2.6199999414384365,26.576345217049855,2.6199999414384365,25.655644359544613,2.6199999414384365,34.4674179090143,2.6199999414384365,20.422771830274314,2.6199999414384365,0.15015924799480956
2.629999941214919,26.53448270674269,2.629999941214919,25.61498154741353,2.629999941214919,34.43802654542545,2.629999941214919,20.386880594131792,2.629999941214919,0.1505643372741465
2.6399999409914017,26.492739553125734,2.6399999409914017,25.57443416682065,2.6399999409914017,34.40859786492304,2.6399999409914017,20.35111085147811,2.6399999409914017,0.15096870184917313
2.6499999407678843,26.451115364035672,2.6499999407678843,25.5340018015069,2.6499999407678843,34.37913237512877,2.6499999407678843,20.315461918832884,2.6499999407678843,0.15137234415739406
2.659999940544367,26.409609744976596,2.659999940544367,25.493684034406307,2.659999940544367,34.34963058058851,2.659999940544367,20.279933119421823,2.659999940544367,0.1517752666226628
2.6699999403208494,26.368222299269725,2.6699999403208494,25.453480447744482,2.6699999403208494,34.320092982780025,2.6699999403208494,20.244523783050944,2.6699999403208494,0.15217747165531476
2.679999940097332,26.3269526281981,2.679999940097332,25.413390623133605,2.679999940097332,34.29052008012099,2.679999940097332,20.20923324598416,2.679999940097332,0.15257896165229803
2.6899999398738146,26.28580033114638,2.6899999398738146,25.373414141664107,2.6899999398738146,34.26091236797728,2.6899999398738146,20.17406085082413,2.6899999398738146,0.15297973899730152
2.699999939650297,26.24476500573593,2.699999939650297,25.333550583993116,2.699999939650297,34.23127033867151,2.699999939650297,20.139005946396345,2.699999939650297,0.15337980606088095
2.7099999394267797,26.203846247955312,2.7099999394267797,25.293799530429787,2.7099999394267797,34.20159448149191,2.7099999394267797,20.104067887636234,2.7099999394267797,0.15377916520058227
2.7199999392032623,26.163043652286337,2.7199999392032623,25.25416056101758,2.7199999392032623,34.17188528270139,2.7199999392032623,20.069246035479313,2.7199999392032623,0.1541778187610632
2.729999938979745,26.122356811825835,2.729999938979745,25.214633255613627,2.729999938979745,34.14214322554681,2.729999938979745,20.03453975675424,2.729999938979745,0.1545757690742123
2.7399999387562275,26.081785318403227,2.7399999387562275,25.17521719396522,2.7399999387562275,34.11236879026859,2.7399999387562275,19.999948424078664,2.7399999387562275,0.1549730184592661
2.74999993853271,26.04132876269411,2.74999993853271,25.1359119557836,2.74999993853271,34.08256245411043,2.74999993853271,19.965471415757847,2.74999993853271,0.15536956922292403
2.7599999383091927,26.000986734329885,2.7599999383091927,25.096717120815033,2.7599999383091927,34.05272469132929,2.7599999383091927,19.93110811568591,2.7599999383091927,0.1557654236594616
2.7699999380856752,25.960758822003616,2.7699999380856752,25.05763226890932,2.7699999380856752,34.02285597320555,2.7699999380856752,19.896857913249686,2.7699999380856752,0.15616058405084132
2.779999937862158,25.92064461357222,2.779999937862158,25.018656980085805,2.779999937862158,33.99295676805341,2.779999937862158,19.86272020323506,2.779999937862158,0.15655505266682193
2.7899999376386404,25.880643696155126,2.7899999376386404,24.979790834596976,2.7899999376386404,33.96302754123138,2.7899999376386404,19.828694385735734,2.7899999376386404,0.1569488317650657
2.799999937415123,25.84075565622943,2.799999937415123,24.9410334129897,2.799999937415123,33.933068755153016,2.799999937415123,19.79477986606436,2.799999937415123,0.15734192359124383
2.8099999371916056,25.800980079721782,2.8099999371916056,24.902384296164175,2.8099999371916056,33.9030808692978,2.8099999371916056,19.76097605466595,2.8099999371916056,0.15773433037914045
2.819999936968088,25.761316552097007,2.819999936968088,24.863843065430732,2.819999936968088,33.87306434022218,2.819999936968088,19.727282367033517,2.819999936968088,0.15812605435075444
2.8299999367445707,25.721764658443586,2.8299999367445707,24.82540930256446,2.8299999367445707,33.84301962157073,2.8299999367445707,19.693698223625862,2.8299999367445707,0.15851709771639985
2.8399999365210533,25.682323983556152,2.8399999365210533,24.787082589857764,2.8399999365210533,33.81294716408751,2.8399999365210533,19.660223049787444,2.8399999365210533,0.15890746267480474
2.849999936297536,25.642994112014993,2.849999936297536,24.74886251017099,2.849999936297536,33.78284741562748,2.849999936297536,19.626856275670306,2.849999936297536,0.15929715141320822
2.8599999360740185,25.603774628262748,2.8599999360740185,24.710748646981028,2.8599999360740185,33.75272082116812,2.8599999360740185,19.593597336157934,2.8599999360740185,0.15968616610745615
2.869999935850501,25.56466511667835,2.869999935850501,24.672740584428116,2.869999935850501,33.72256782282113,2.869999935850501,19.560445670791076,2.869999935850501,0.1600745089220952
2.8799999356269836,25.52566516164827,2.8799999356269836,24.63483790736079,2.8799999356269836,33.69238885984422,2.8799999356269836,19.527400723695358,2.8799999356269836,0.16046218201046558
2.8899999354034662,25.486774347635222,2.8899999354034662,24.597040201379087,2.8899999354034662,33.66218436865309,2.8899999354034662,19.494461943510757,2.8899999354034662,0.16084918751479216
2.899999935179949,25.447992259244327,2.899999935179949,24.55934705287607,2.899999935179949,33.63195478283339,2.899999935179949,19.461628783322794,2.899999935179949,0.16123552756627432
2.9099999349564314,25.40931848128686,2.9099999349564314,24.52175804907767,2.9099999349564314,33.6017005331529,2.9099999349564314,19.428900700595424,2.9099999349564314,0.16162120428517443
2.919999934732914,25.370752598841687,2.919999934732914,24.484272778080957,2.919999934732914,33.57142204757373,2.919999934732914,19.396277157105587,2.919999934732914,0.16200621978090501
2.9299999345093966,25.332294197314372,2.9299999345093966,24.446890828890886,2.9299999345093966,33.541119751264596,2.9299999345093966,19.363757618879355,2.9299999345093966,0.1623905761521145
2.939999934285879,25.293942862494124,2.939999934285879,24.409611791455532,2.939999934285879,33.51079406661321,2.939999934285879,19.331341556129637,2.939999934285879,0.16277427548677184
2.9499999340623617,25.255698180608597,2.9499999340623617,24.372435256699863,2.9499999340623617,33.48044541323872,2.9499999340623617,19.299028443195375,2.9499999340623617,0.1631573198622499
2.9599999338388443,25.217559738376643,2.9599999338388443,24.335360816558143,2.9599999338388443,33.45007420800427,2.9599999338388443,19.266817758482233,2.9599999338388443,0.16353971134540748
2.969999933615327,25.179527123059035,2.969999933615327,24.298388064004993,2.969999933615327,33.41968086502949,2.969999933615327,19.234708984404687,2.969999933615327,0.1639214519926704
2.9799999333918095,25.141599922507297,2.9799999333918095,24.261516593085087,2.9799999333918095,33.38926579570325,2.9799999333918095,19.202701607329494,2.9799999333918095,0.16430254385011123
2.989999933168292,25.103777725210602,2.989999933168292,24.22474599894165,2.989999933168292,33.35882940869627,2.989999933168292,19.170795117520534,2.989999933168292,0.16468298895352806
2.9999999329447746,25.066060120340932,2.9999999329447746,24.18807587784368,2.9999999329447746,33.328372109973905,2.9999999329447746,19.138989009084913,2.9999999329447746,0.1650627893285221
3.009999932721257,25.028446697796408,3.009999932721257,24.15150582721199,3.009999932721257,33.29789430280893,3.009999932721257,19.107282779920364,3.009999932721257,0.16544194699057413
3.01999993249774,24.990937048242973,3.01999993249774,24.115035445644143,3.01999993249774,33.26739638779436,3.01999993249774,19.075675931663852,3.01999993249774,0.16582046394512012
3.0299999322742224,24.953530763154408,3.0299999322742224,24.078664332938203,3.0299999322742224,33.23687876285637,3.0299999322742224,19.044167969641396,3.0299999322742224,0.1661983421876256
3.039999932050705,24.916227434850736,3.039999932050705,24.04239209011548,3.039999932050705,33.206341823267145,3.039999932050705,19.01275840281903,3.039999932050705,0.16657558370365927
3.0499999318271875,24.879026656535135,3.0499999318271875,24.006218319442205,3.0499999318271875,33.175785961657844,3.0499999318271875,18.98144674375491,3.0499999318271875,0.16695219046896545
3.05999993160367,24.841928022329302,3.05999993160367,23.970142624450176,3.05999993160367,33.14521156803158,3.05999993160367,18.950232508552475,3.05999993160367,0.16732816444953566
3.0699999313801527,24.8049311273074,3.0699999313801527,23.934164609956486,3.0699999313801527,33.11461902977637,3.0699999313801527,18.91911521681474,3.0699999313801527,0.16770350760167924
3.0799999311566353,24.768035567528603,3.0799999311566353,23.898283882082254,3.0799999311566353,33.0840087316782,3.0799999311566353,18.888094391599545,3.0799999311566353,0.16807822187209312
3.089999930933118,24.731240940068293,3.089999930933118,23.862500048270483,3.089999930933118,33.05338105593402,3.089999930933118,18.857169559375865,3.089999930933118,0.16845230919793067
3.0999999307096004,24.694546843047924,3.0999999307096004,23.826812717303017,3.0999999307096004,33.02273638216477,3.0999999307096004,18.826340249981058,3.0999999307096004,0.16882577150686967
3.109999930486083,24.657952875663653,3.109999930486083,23.791221499316645,3.109999930486083,32.99207508742848,3.109999930486083,18.795605996579077,3.109999930486083,0.16919861071717943
3.1199999302625656,24.621458638213696,3.1199999302625656,23.755726005818406,3.1199999302625656,32.9613975462333,3.1199999302625656,18.76496633561959,3.1199999302625656,0.16957082873778714
3.129999930039048,24.585063732124546,3.129999930039048,23.72032584970006,3.129999930039048,32.93070413055057,3.129999930039048,18.73442080679802,3.129999930039048,0.16994242746834337
3.1399999298155308,24.548767759976016,3.1399999298155308,23.685020645251818,3.1399999298155308,32.89999520982793,3.1399999298155308,18.703968953016425,3.1399999298155308,0.17031340879928678
3.1499999295920134,24.51257032552517,3.1499999295920134,23.649810008175308,3.1499999295920134,32.86927115100232,3.1499999295920134,18.67361032034522,3.1499999295920134,0.17068377461190795
3.159999929368496,24.476471033729172,3.159999929368496,23.61469355559584,3.159999929368496,32.83853231851315,3.159999929368496,18.64334445798575,3.159999929368496,0.17105352677841276
3.1699999291449785,24.440469490767107,3.1699999291449785,23.579670906073947,3.1699999291449785,32.80777907431528,3.1699999291449785,18.613170918233642,3.1699999291449785,0.17142266716198465
3.179999928921461,24.404565304060803,3.179999928921461,23.544741679616287,3.179999928921461,32.77701177789212,3.179999928921461,18.583089256442925,3.179999928921461,0.17179119761684633
3.1899999286979437,24.368758082294658,3.1899999286979437,23.50990549768586,3.1899999286979437,32.7462307862687,3.1899999286979437,18.553099030990907,3.1899999286979437,0.1721591199883209
3.1999999284744263,24.333047435434523,3.1999999284744263,23.475161983211624,3.1999999284744263,32.715436454024676,3.1999999284744263,18.5231998032438,3.1999999284744263,0.1725264361128921
3.209999928250909,24.297432974745696,3.209999928250909,23.440510760597487,3.209999928250909,32.6846291333074,3.209999928250909,18.493391137523034,3.209999928250909,0.17289314781826381
3.2199999280273914,24.26191431281001,3.2199999280273914,23.405951455730722,3.2199999280273914,32.65380917384491,3.2199999280273914,18.46367260107229,3.2199999280273914,0.17325925692341917
3.229999927803874,24.226491063542085,3.229999927803874,23.3714836959898,3.229999927803874,32.62297692295893,3.229999927803874,18.43404376402517,3.229999927803874,0.17362476523867879
3.2399999275803566,24.191162842204754,3.2399999275803566,23.337107110251676,3.2399999275803566,32.592132725577855,3.2399999275803566,18.404504199373566,3.2399999275803566,0.17398967456575837
3.249999927356839,24.15592926542367,3.249999927356839,23.302821328898574,3.249999927356839,32.561276924249746,3.249999927356839,18.37505348293662,3.249999927356839,0.17435398669782584
3.2599999271333218,24.120789951201168,3.2599999271333218,23.26862598382423,3.2599999271333218,32.530409859155206,3.2599999271333218,18.345691193330346,3.2599999271333218,0.17471770341955764
3.2699999269098043,24.085744518929374,3.2699999269098043,23.234520708439643,3.2699999269098043,32.499531868120364,3.2699999269098043,18.31641691193781,3.2699999269098043,0.17508082650719461
3.279999926686287,24.05079258940258,3.279999926686287,23.200505137678356,3.279999926686287,32.46864328662973,3.279999926686287,18.28723022287995,3.279999926686287,0.17544335772859723
3.2899999264627695,24.01593378482893,3.2899999264627695,23.166578908001284,3.2899999264627695,32.43774444783905,3.2899999264627695,18.25813071298689,3.2899999264627695,0.17580529884330018
3.299999926239252,23.981167728841445,3.299999926239252,23.13274165740108,3.299999926239252,32.40683568258821,3.299999926239252,18.229117971769902,3.299999926239252,0.17616665160256642
3.3099999260157347,23.94649404650837,3.3099999260157347,23.09899302540608,3.3099999260157347,32.375917319413965,3.3099999260157347,18.200191591393825,3.3099999260157347,0.17652741774944078
3.3199999257922173,23.911912364342918,3.3199999257922173,23.065332653083843,3.3199999257922173,32.34498968456277,3.3199999257922173,18.171351166650048,3.3199999257922173,0.17688759901880285
3.3299999255687,23.877422310312383,3.3299999255687,23.031760183044266,3.3299999255687,32.31405310200352,3.3299999255687,18.142596294930005,3.3299999255687,0.17724719713741946
3.3399999253451824,23.84302351384668,3.3399999253451824,22.998275259442327,3.3399999253451824,32.28310789344027,3.3399999253451824,18.11392657619914,3.3399999253451824,0.1776062138239965
3.349999925121665,23.80871560584632,3.349999925121665,22.964877527980473,3.349999925121665,32.252154378324896,3.349999925121665,18.085341612971398,3.349999925121665,0.17796465078923038
3.3599999248981476,23.774498218689796,3.3599999248981476,22.931566635910603,3.3599999248981476,32.22119287386977,3.3599999248981476,18.05684101028414,3.3599999248981476,0.17832250973585892
3.36999992467463,23.740370986240514,3.36999992467463,22.898342232035755,3.36999992467463,32.19022369506034,3.36999992467463,18.02842437567354,3.36999992467463,0.17867979235871165
3.3799999244511127,23.706333543853127,3.3799999244511127,22.86520396671142,3.3799999244511127,32.15924715466775,3.3799999244511127,18.00009131915045,3.3799999244511127,0.1790365003447598
3.3899999242275953,23.672385528379444,3.3899999242275953,22.83215149184655,3.3899999242275953,32.12826356326134,3.3899999242275953,17.971841453176634,3.3899999242275953,0.17939263537316566
3.399999924004078,23.63852657817381,3.399999924004078,22.79918446090426,3.399999924004078,32.097273229221145,3.399999924004078,17.943674392641498,3.399999924004078,0.17974819911533146
3.4099999237805605,23.60475633309806,3.4099999237805605,22.76630252890222,3.4099999237805605,32.06627645875037,3.4099999237805605,17.915589754839175,3.4099999237805605,0.18010319323494806
3.419999923557043,23.571074434526004,3.419999923557043,22.733505352412735,3.419999923557043,32.035273555887805,3.419999923557043,17.887587159446053,3.419999923557043,0.18045761938804264
3.4299999233335257,23.53748052534749,3.4299999233335257,22.70079258956261,3.4299999233335257,32.004264822520184,3.4299999233335257,17.859666228498654,3.4299999233335257,0.1808114792230266
3.4399999231100082,23.503974249972053,3.4399999231100082,22.668163900032688,3.4399999231100082,31.973250558394543,3.4399999231100082,17.831826586371925,3.4399999231100082,0.1811647743807425
3.449999922886491,23.470555254332165,3.449999922886491,22.63561894505714,3.449999922886491,31.94223106113049,3.449999922886491,17.80406785975788,3.449999922886491,0.18151750649451087
3.4599999226629734,23.437223185886086,3.4599999226629734,22.603157387422524,3.4599999226629734,31.911206626232467,3.4599999226629734,17.77638967764461,3.4599999226629734,0.1818696771901764
3.469999922439456,23.403977693620366,3.469999922439456,22.570778891466606,3.469999922439456,31.880177547101948,3.469999922439456,17.748791671295642,3.469999922439456,0.18222128808615395
3.4799999222159386,23.370818428051937,3.4799999222159386,22.53848312307692,3.4799999222159386,31.849144115049587,3.4799999222159386,17.721273474229637,3.4799999222159386,0.18257234079347376
3.489999921992421,23.337745041229926,3.489999921992421,22.50626974968912,3.489999921992421,31.818106619307343,3.489999921992421,17.69383472220043,3.489999921992421,0.18292283691582678
3.4999999217689037,23.304757186737074,3.4999999217689037,22.47413844028515,3.4999999217689037,31.787065347040546,3.4999999217689037,17.666475053177393,3.4999999217689037,0.18327277804960912
3.5099999215453863,23.271854519690873,3.5099999215453863,22.442088865391145,3.5099999215453863,31.75602058335991,3.5099999215453863,17.6391941073261,3.5099999215453863,0.1836221657839664
3.519999921321869,23.239036696744346,3.519999921321869,22.410120697075197,3.519999921321869,31.724972611333506,3.519999921321869,17.611991526989325,3.519999921321869,0.1839710017008376
3.5299999210983515,23.206303376086574,3.5299999210983515,22.37823360894488,3.5299999210983515,31.693921711998694,3.5299999210983515,17.58486695666831,3.5299999210983515,0.18431928737499864
3.539999920874834,23.1736542174429,3.539999920874834,22.346427276144627,3.539999920874834,31.66286816437399,3.539999920874834,17.55782004300437,3.539999920874834,0.18466702437410534
3.5499999206513166,23.14108888207488,3.5499999206513166,22.31470137535292,3.5499999206513166,31.6318122454709,3.5499999206513166,17.53085043476073,3.5499999206513166,0.18501421425873635
3.5599999204277992,23.10860703277993,3.5599999204277992,22.283055584779298,3.5599999204277992,31.600754230305693,3.5599999204277992,17.503957782804697,3.5599999204277992,0.18536085858243548
3.569999920204282,23.076208333890737,3.569999920204282,22.251489584161224,3.569999920204282,31.56969439191114,3.569999920204282,17.47714174009005,3.569999920204282,0.18570695889175373
3.5799999199807644,23.043892451274438,3.5799999199807644,22.220003054760774,3.5799999199807644,31.538633001348188,3.5799999199807644,17.45040196163975,3.5799999199807644,0.18605251672629103
3.589999919757247,23.011659052331503,3.589999919757247,22.1885956793612,3.589999919757247,31.507570327717588,3.589999919757247,17.42373810452884,3.589999919757247,0.18639753361873754
3.5999999195337296,22.979507805994437,3.5999999195337296,22.157267142263336,3.5999999195337296,31.476506638171475,3.5999999195337296,17.397149827867686,3.5999999195337296,0.18674201109491467
3.609999919310212,22.947438382726258,3.609999919310212,22.126017129281855,3.609999919310212,31.4454421979249,3.609999919310212,17.37063679278538,3.609999919310212,0.18708595067381587
3.6199999190866947,22.915450454518712,3.6199999190866947,22.094845327741417,3.6199999190866947,31.41437727026731,3.6199999190866947,17.344198662413433,3.6199999190866947,0.18742935386764678
3.6299999188631773,22.883543694890328,3.6299999188631773,22.063751426472685,3.6299999188631773,31.383312116573958,3.6299999188631773,17.317835101869694,3.6299999188631773,0.18777222218186543
3.63999991863966,22.851717778884264,3.63999991863966,22.032735115808197,3.63999991863966,31.352246996317298,3.63999991863966,17.291545778242483,3.63999991863966,0.1881145571152218
3.6499999184161425,22.819972383065952,3.6499999184161425,22.001796087578153,3.6499999184161425,31.3211821670783,3.6499999184161425,17.265330360574968,3.6499999184161425,0.18845636015979733
3.659999918192625,22.78830718552057,3.659999918192625,21.97093403510608,3.659999918192625,31.290117884557723,3.659999918192625,17.239188519849748,3.659999918192625,0.18879763280104392
3.6699999179691076,22.756721865850313,3.6699999179691076,21.940148653204375,3.6699999179691076,31.25905440258732,3.6699999179691076,17.213119928973644,3.6699999179691076,0.18913837651782273
3.67999991774559,22.725216105171548,3.67999991774559,21.90943963816977,3.67999991774559,31.22799197314103,3.67999991774559,17.187124262762712,3.67999991774559,0.18947859278244267
3.689999917522073,22.69378958611173,3.689999917522073,21.878806687778685,3.689999917522073,31.196930846346067,3.689999917522073,17.161201197927458,3.689999917522073,0.18981828306069848
3.6999999172985554,22.66244199280625,3.6999999172985554,21.848249501282496,3.6999999172985554,31.165871270494005,3.6999999172985554,17.135350413058237,3.6999999172985554,0.19015744881190866
3.709999917075038,22.63117301089504,3.709999917075038,21.8177677794027,3.709999917075038,31.134813492051766,3.709999917075038,17.10957158861086,3.709999917075038,0.19049609148895308
3.7199999168515205,22.599982327519097,3.7199999168515205,21.78736122432603,3.7199999168515205,31.10375775567259,3.7199999168515205,17.083864406892392,3.7199999168515205,0.19083421253831026
3.729999916628003,22.568869631316865,3.729999916628003,21.757029539699435,3.729999916628003,31.072704304206933,3.729999916628003,17.058228552047126,3.729999916628003,0.19117181340009431
3.7399999164044857,22.537834612420443,3.7399999164044857,21.726772430625036,3.7399999164044857,31.041653378713317,3.7399999164044857,17.03266371004274,3.7399999164044857,0.19150889550809178
3.7499999161809683,22.506876962451724,3.7499999161809683,21.69658960365499,3.7499999161809683,31.010605218469127,3.7499999161809683,17.007169568656632,3.7499999161809683,0.191845460289798
3.759999915957451,22.47599637451835,3.759999915957451,21.666480766786258,3.759999915957451,30.979560060981356,3.759999915957451,16.981745817462436,3.759999915957451,0.19218150916645332
3.7699999157339334,22.445192543209604,3.7699999157339334,21.63644562945536,3.7699999157339334,30.9485181419973,3.7699999157339334,16.95639214781669,3.7699999157339334,0.19251704355307916
3.779999915510416,22.414465164592162,3.779999915510416,21.60648390253302,3.779999915510416,30.91747969551519,3.779999915510416,16.9311082528457,3.779999915510416,0.19285206485851336
3.7899999152868986,22.38381393620573,3.7899999152868986,21.57659529831879,3.7899999152868986,30.886444953794772,3.7899999152868986,16.90589382743252,3.7899999152868986,0.19318657448544585
3.799999915063381,22.353238557058617,3.799999915063381,21.546779530535552,3.799999915063381,30.855414147367853,3.799999915063381,16.88074856820414,3.799999915063381,0.1935205738304536
3.8099999148398638,22.32273872762316,3.8099999148398638,21.517036314324077,3.8099999148398638,30.824387505048758,3.8099999148398638,16.855672173518784,3.8099999148398638,0.1938540642840356
3.8199999146163464,22.292314149831107,3.8199999146163464,21.487365366237416,3.8199999146163464,30.793365253944774,3.8199999146163464,16.8306643434534,3.8199999146163464,0.19418704723064742
3.829999914392829,22.26196452706887,3.829999914392829,21.457766404235333,3.829999914392829,30.762347619466507,3.829999914392829,16.80572477979127,3.829999914392829,0.19451952404873565
3.8399999141693115,22.2316895641727,3.8399999141693115,21.42823914767863,3.8399999141693115,30.731334825338212,3.8399999141693115,16.78085318600977,3.8399999141693115,0.19485149611077193
3.849999913945794,22.201488967423817,3.849999913945794,21.39878331732349,3.849999913945794,30.70032709360805,3.849999913945794,16.7560492672683,3.849999913945794,0.1951829647832869
3.8599999137222767,22.17136244454341,3.8599999137222767,21.369398635315704,3.8599999137222767,30.669324644658296,3.8599999137222767,16.731312730396287,3.8599999137222767,0.19551393142690376
3.8699999134987593,22.1413097046876,3.8699999134987593,21.340084825184952,3.8699999134987593,30.63832769721551,3.8699999134987593,16.70664328388141,3.8699999134987593,0.19584439739637183
3.879999913275242,22.111330458442318,3.879999913275242,21.31084161183896,3.879999913275242,30.60733646836063,3.879999913275242,16.6820406378579,3.879999913275242,0.1961743640405995
3.8899999130517244,22.08142441781812,3.8899999130517244,21.281668721557704,3.8899999130517244,30.576351173539035,3.8899999130517244,16.65750450409498,3.8899999130517244,0.19650383270268743
3.899999912828207,22.051591296244943,3.899999912828207,21.252565881987525,3.899999912828207,30.545372026570533,3.899999912828207,16.633034595985446,3.899999912828207,0.1968328047199609
3.9099999126046896,22.021830808566804,3.9099999126046896,21.223532822135237,3.9099999126046896,30.51439923965932,3.9099999126046896,16.60863062853437,3.9099999126046896,0.1971612814240026
3.919999912381172,21.992142671036408,3.919999912381172,21.19456927236222,3.919999912381172,30.483433023403858,3.919999912381172,16.58429231834792,3.919999912381172,0.1974892641406848
3.9299999121576548,21.962526601309765,3.9299999121576548,21.16567496437848,3.9299999121576548,30.45247358680674,3.9299999121576548,16.560019383622304,3.9299999121576548,0.19781675419020123
3.9399999119341373,21.932982318440697,3.9399999119341373,21.13684963123667,3.9399999119341373,30.421521137284454,3.9399999119341373,16.535811544132834,3.9399999119341373,0.198143752887099
3.94999991171062,21.90350954287533,3.94999991171062,21.108093007326143,3.94999991171062,30.390575880677137,3.94999991171062,16.511668521223093,3.94999991171062,0.19847026154031025
3.9599999114871025,21.874107996446536,3.9599999114871025,21.0794048283669,3.9599999114871025,30.35963802125825,3.9599999114871025,16.487590037794252,3.9599999114871025,0.1987962814531834
3.969999911263585,21.844777402368315,3.969999911263585,21.050784831403618,3.969999911263585,30.32870776174421,3.969999911263585,16.463575818294448,3.969999911263585,0.1991218139235143
3.9799999110400677,21.815517485230167,3.9799999110400677,21.022232754799596,3.9799999110400677,30.29778530330397,3.9799999110400677,16.439625588708306,3.9799999110400677,0.1994468602435773
3.9899999108165503,21.786327970991394,3.9899999108165503,20.993748338230716,3.9899999108165503,30.26687084556856,3.9899999108165503,16.41573907654657,3.9899999108165503,0.19977142170015588
3.999999910593033,21.757208586975402,3.999999910593033,20.96533132267938,3.999999910593033,30.235964586640538,3.999999910593033,16.3919160108358,3.999999910593033,0.20009549957457323
4.009999910369515,21.728159061863924,4.009999910369515,20.936981450428448,4.009999910369515,30.20506672310343,4.009999910369515,16.36815612210823,4.009999910369515,0.20041909514272258
4.019999910145998,21.699179125691266,4.019999910145998,20.908698465055163,4.019999910145998,30.17417745003111,4.019999910145998,16.344459142391674,4.019999910145998,0.20074220967509723
4.029999909922481,21.67026850983848,4.029999909922481,20.88048211142507,4.029999909922481,30.143296960997098,4.029999909922481,16.32082480519958,4.029999909922481,0.2010648444368206
4.039999909698963,21.641426947027544,4.039999909698963,20.85233213568592,4.039999909698963,30.112425448083847,4.039999909698963,16.297252845521136,4.039999909698963,0.20138700068767582
4.049999909475446,21.61265417131548,4.049999909475446,20.824248285261586,4.049999909475446,30.08156310189196,4.049999909475446,16.273742999811503,4.049999909475446,0.20170867968213538
4.059999909251928,21.583949918088507,4.059999909251928,20.796230308845956,4.059999909251928,30.050710111549357,4.059999909251928,16.25029500598212,4.059999909251928,0.20202988266939034
4.069999909028411,21.55531392405609,4.069999909028411,20.768277956396854,4.069999909028411,30.019866664720382,4.069999909028411,16.226908603391134,4.069999909028411,0.2023506108933796
4.0799999088048935,21.52674592724507,4.0799999088048935,20.74039097912991,4.0799999088048935,29.98903294761489,4.0799999088048935,16.20358353283389,4.0799999088048935,0.20267086559281874
