Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value
Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI,Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI,Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI,Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI,Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI,Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI
Element,1,Element,2,Element,3,Element,4,Element,5,Element,6
,,,,,,,,,,,
,,,,,,,,,,,
Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature
1407.2946000000006,14.815901567860262,1407.2946000000006,15.11037938934322,1407.2946000000006,15.073106643674134,1407.2946000000006,15.111193856358726,1407.2946000000006,15.290267304514465,1407.2946000000006,16.570406554786494
1429.9929000000006,14.781902688061383,1429.9929000000006,15.074988695305569,1429.9929000000006,15.018060121514658,1429.9929000000006,15.0757894749262,1429.9929000000006,15.2728584260739,1429.9929000000006,16.53368877312905
1452.6912000000007,14.745952680566356,1452.6912000000007,15.03751248033554,1452.6912000000007,14.960904574265717,1452.6912000000007,15.038309567956048,1452.6912000000007,15.253540575971636,1452.6912000000007,16.49474533847297
1475.3895000000007,14.707993846222084,1475.3895000000007,14.99798755511248,1475.3895000000007,14.901680037289681,1475.3895000000007,14.998784189425274,1475.3895000000007,15.23221192625242,1475.3895000000007,16.453715350879943
1498.0878000000007,14.669808090365343,1498.0878000000007,14.958732020148547,1498.0878000000007,14.848722390965433,1498.0878000000007,14.959554713755157,1498.0878000000007,15.218960866577142,1498.0878000000007,16.411512620549235
1520.7861000000007,14.635891047780962,1520.7861000000007,14.923945814241096,1520.7861000000007,14.806716051398322,1520.7861000000007,14.924818609803687,1520.7861000000007,15.218867240358165,1520.7861000000007,16.372040890396164
1543.4844000000007,14.608523438420738,1543.4844000000007,14.895568536809103,1543.4844000000007,14.771540450356373,1543.4844000000007,14.89650285918757,1543.4844000000007,15.22623705850526,1543.4844000000007,16.338670570647288
1566.1827000000008,14.587773387336302,1566.1827000000008,14.87374929474732,1566.1827000000008,14.742904782610994,1566.1827000000008,14.874748687544555,1566.1827000000008,15.240328250930878,1566.1827000000008,16.3117859954758
1588.8810000000008,14.573573948131465,1588.8810000000008,14.858460812677324,1588.8810000000008,14.720781085148257,1588.8810000000008,14.859525989103334,1588.8810000000008,15.260982972471313,1588.8810000000008,16.29141126876317
1611.5793000000008,14.56587210103223,1611.5793000000008,14.84959224574974,1611.5793000000008,14.704999062399528,1611.5793000000008,14.850716218243424,1611.5793000000008,15.287844260002664,1611.5793000000008,16.275873663692643
