Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value
Data Source,InternalRad : TMD : THESISINTEGRATEDTESTRAD_,Data Source,InternalRad : TMD : THESISINTEGRATEDTESTRAD_,Data Source,InternalRad : TMD : THESISINTEGRATEDTESTRAD_,Data Source,InternalRad : TMD : THESISINTEGRATEDTESTRAD_,Data Source,InternalRad : TMD : THESISINTEGRATEDTESTRAD_,Data Source,InternalRad : TMD : THESISINTEGRATEDTESTRAD_
Element,1,Element,2,Element,3,Element,4,Element,5,Element,6
,,,,,,,,,,,
,,,,,,,,,,,
Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature
0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0
22.243959999999998,22.21283607734749,22.243959999999998,22.350560161925678,22.243959999999998,49.31551789239815,22.243959999999998,22.381943181132993,22.243959999999998,27.795979312630433,22.243959999999998,22.59660435508583
44.487919999999995,24.954319409955858,44.487919999999995,25.44100733302052,44.487919999999995,76.26045380218804,44.487919999999995,25.500226488822342,44.487919999999995,35.221480005861345,44.487919999999995,26.455980955684772
66.73187999999999,28.183016351962774,66.73187999999999,29.18543230386395,66.73187999999999,100.8834113156264,66.73187999999999,29.26910048065939,66.73187999999999,42.357121479899355,66.73187999999999,31.474130055991168
88.97583999999999,31.856689481537952,88.97583999999999,33.50248220565827,88.97583999999999,123.24939373990014,88.97583999999999,33.60737199135491,88.97583999999999,49.27059124986252,88.97583999999999,37.54852833416039
111.21979999999999,35.931959662427374,111.21979999999999,38.31451750435015,111.21979999999999,143.44460892280824,111.21979999999999,38.43757032821296,111.21979999999999,56.01693172453499,111.21979999999999,44.57697007078935
133.46375999999998,40.359624878767164,133.46375999999998,43.542277884673894,133.46375999999998,161.53146815031795,133.46375999999998,43.68057272157314,133.46375999999998,62.626150101489365,133.46375999999998,52.44624268002003
155.70771999999997,45.0887514171082,155.70771999999997,49.10859661748188,155.70771999999997,177.59920395652122,155.70771999999997,49.259373235104135,155.70771999999997,69.117593469046,155.70771999999997,61.042389130026265
177.95167999999995,50.07217646471805,177.95167999999995,54.94398765731213,177.95167999999995,191.80607559839893,177.95167999999995,55.10471300441311,177.95167999999995,75.51413670735155,177.95167999999995,70.26198701316271
200.19563999999994,55.263724351937206,200.19563999999994,60.98373303521137,200.19563999999994,204.32116109312673,200.19563999999994,61.15211007860107,200.19563999999994,81.83015590036935,200.19563999999994,80.00270685478584
222.43959999999993,60.61902203729628,222.43959999999993,67.16838352566631,222.43959999999993,215.31783329951358,222.43959999999993,67.34235467527185,222.43959999999993,88.07308309288523,222.43959999999993,90.16425594138012
244.68355999999991,66.09150660853797,244.68355999999991,73.4391221735828,244.68355999999991,224.92321668695251,244.68355999999991,73.61682415540388,244.68355999999991,94.23210068822576,244.68355999999991,100.63286787078232
266.9275199999999,71.63646289234279,266.9275199999999,79.74145346549307,266.9275199999999,233.26453800847568,266.9275199999999,79.92121996200417,266.9275199999999,100.29254531918492,266.9275199999999,111.29906317254633
289.1714799999999,77.21623956891928,289.1714799999999,86.03051881630061,289.1714799999999,240.50906302486635,289.1714799999999,86.21092105016292,289.1714799999999,106.2498442377097,289.1714799999999,122.07533600525896
311.41543999999993,82.79708731449176,311.41543999999993,92.26771435062594,311.41543999999993,246.80933487324228,311.41543999999993,92.44754519755165,311.41543999999993,112.09743541319358,311.41543999999993,132.88047271397926
333.65939999999995,88.34916123626616,333.65939999999995,98.4203326313412,333.65939999999995,252.30171468946594,333.65939999999995,98.59858855063631,333.65939999999995,117.8275943520943,333.65939999999995,143.64027508020493
355.90335999999996,93.84186849193547,355.90335999999996,104.45621026386479,355.90335999999996,257.06373105806057,355.90335999999996,104.63203149415384,355.90335999999996,123.41975410531806,355.90335999999996,154.26633891439053
378.14732,99.24694704598627,378.14732,110.34653336977036,378.14732,261.1639630937179,378.14732,110.51919460146848,378.14732,128.85351819781715,378.14732,164.67960340709618
400.39128,104.54294272857493,400.39128,116.07054097326784,400.39128,264.70422640020354,400.39128,116.23948113930547,400.39128,134.121351031186,400.39128,174.83261554616547
422.63524,109.71181678125625,422.63524,121.6119693617514,422.63524,267.7704855149639,422.63524,121.77677034485276,422.63524,139.2163290320125,422.63524,184.6866232044107
444.8792,114.7385964668094,444.8792,126.95844483894516,444.8792,270.43459942258056,444.8792,127.11881146875604,444.8792,144.1323316272019,444.8792,194.21132593252483
467.12316000000004,119.60678307087018,467.12316000000004,132.0962643013462,467.12316000000004,272.71642901118634,467.12316000000004,132.25196814572502,467.12316000000004,148.8525347845544,467.12316000000004,203.35792027468133
489.36712000000006,124.30109035922386,489.36712000000006,137.0130227359226,489.36712000000006,274.6321514716618,489.36712000000006,137.16389550797345,489.36712000000006,153.36129890401403,489.36712000000006,212.0877643474487
511.6110800000001,128.8116852217411,511.6110800000001,141.70225344932592,511.6110800000001,276.2343232352711,511.6110800000001,141.84821760647938,511.6110800000001,157.65588449885186,511.6110800000001,220.3982647460076
533.85504,133.13112018490995,533.85504,146.16027278723402,533.85504,277.5657295900148,533.85504,146.3013246712966,533.85504,161.73469604597796,533.85504,228.29281384966416
556.099,137.2540506939563,556.099,150.3857313779244,556.099,278.66107200374216,556.099,150.52192642935552,556.099,165.59726432276327,556.099,235.77978478383955
578.3429600000001,141.17271942512932,578.3429600000001,154.37460834599085,578.3429600000001,279.5116774549888,578.3429600000001,154.50620065065456,578.3429600000001,169.2334329555715,578.3429600000001,242.8408139427913
600.5869200000001,144.88058109201125,600.5869200000001,158.1235432768413,600.5869200000001,280.110089102674,600.5869200000001,158.25057822266524,600.5869200000001,172.63420989488318,600.5869200000001,249.46476986611594
622.8308800000001,148.37514688705835,622.8308800000001,161.63350648280507,622.8308800000001,280.4860591667897,622.8308800000001,161.75607573857081,622.8308800000001,175.80252208351794,622.8308800000001,255.6773522913171
645.0748400000001,151.65569785105208,645.0748400000001,164.90733869885315,645.0748400000001,280.66363051932257,645.0748400000001,165.02556855478744,645.0748400000001,178.742285850636,645.0748400000001,261.50510018500086
667.3188000000001,154.7230486835279,667.3188000000001,167.94939243962367,667.3188000000001,280.66228689662915,667.3188000000001,168.06343408218237,667.3188000000001,181.45829820295987,667.3188000000001,266.97465852918424
689.5627600000001,157.57585007660916,689.5627600000001,170.76124664769983,689.5627600000001,280.46483813155095,689.5627600000001,170.87122906067802,689.5627600000001,183.94638696157628,689.5627600000001,272.077810657215
711.8067200000002,160.2127194355215,711.8067200000002,173.3439486913284,711.8067200000002,280.0567496111114,711.8067200000002,173.44999692292922,711.8067200000002,186.20308698171348,711.8067200000002,276.81101414774315
734.0506800000002,162.6359159397531,734.0506800000002,175.70224532095514,734.0506800000002,279.45869626046334,734.0506800000002,175.80450484863468,734.0506800000002,188.23533740397696,734.0506800000002,281.20878887004756
756.2946400000002,164.84898333870134,756.2946400000002,177.8421759623394,756.2946400000002,278.68753917912295,756.2946400000002,177.94080496493234,756.2946400000002,190.05063945002917,756.2946400000002,285.3028854764549
778.5386000000002,166.85651963641345,778.5386000000002,179.7707461007134,778.5386000000002,277.75712228806,778.5386000000002,179.86590934484101,778.5386000000002,191.6569211457465,778.5386000000002,289.1222581688581
800.7825600000002,168.66095362336893,800.7825600000002,181.4921151641857,800.7825600000002,276.64988595952576,800.7825600000002,181.58394344025712,800.7825600000002,193.0538473675225,800.7825600000002,292.65560642679685
823.0265200000002,170.264295708517,823.0265200000002,183.0095126745131,823.0265200000002,275.3509746858111,823.0265200000002,183.09812438388488,823.0265200000002,194.24123441261324,823.0265200000002,295.89588188296347
845.2704800000002,171.6713492257532,845.2704800000002,184.32906052344197,845.2704800000002,273.8767198861995,845.2704800000002,184.41458263447845,845.2704800000002,195.22760702155622,845.2704800000002,298.87685945875563
867.5144400000003,172.88774199783646,867.5144400000003,185.45774439333636,867.5144400000003,272.24054218172836,867.5144400000003,185.5403072570428,867.5144400000003,196.0216534025431,867.5144400000003,301.6279802074774
889.7584000000003,173.91971895368005,889.7584000000003,186.40312322086476,889.7584000000003,270.45354318855857,889.7584000000003,186.48285666056617,889.7584000000003,196.63210894393293,889.7584000000003,304.1748479155565
912.0023600000003,174.7714617516865,912.0023600000003,187.17005237595575,912.0023600000003,268.5004250360264,912.0023600000003,187.24705098026928,912.0023600000003,197.0603902283498,912.0023600000003,306.49959456463347
934.2463200000003,175.44644936455535,934.2463200000003,187.7622426063545,934.2463200000003,266.36797450098595,934.2463200000003,187.83658836020027,934.2463200000003,197.30763644671907,934.2463200000003,308.5893616768013
956.4902800000003,175.95016241515796,956.4902800000003,188.18560498943276,956.4902800000003,264.0691885941146,956.4902800000003,188.25738349870213,956.4902800000003,197.38202367038102,956.4902800000003,310.4752810866125
978.7342400000003,176.28854792145566,978.7342400000003,188.44663119253596,978.7342400000003,261.6147537470048,978.7342400000003,188.51592809760083,978.7342400000003,197.2916740089431,978.7342400000003,312.18353026795904
1000.9782000000004,176.46785336078412,1000.9782000000004,188.5521453310051,1000.9782000000004,259.01348881812277,1000.9782000000004,188.6190436839841,1000.9782000000004,197.04456489328268,1000.9782000000004,313.7361431682778
1023.2221600000004,176.49254256265314,1023.2221600000004,188.50661162946832,1023.2221600000004,256.2530147693808,1023.2221600000004,188.57116287579677,1023.2221600000004,196.64259600141082,1023.2221600000004,315.10958615596076
