Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value
Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI,Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI,Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI,Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI,Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI,Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI
Element,1,Element,2,Element,3,Element,4,Element,5,Element,6
,,,,,,,,,,,
,,,,,,,,,,,
Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature
1407.2946000000006,14.863069406917528,1407.2946000000006,15.162546304637981,1407.2946000000006,15.123717994285634,1407.2946000000006,15.16232410208115,1407.2946000000006,15.34037141720485,1407.2946000000006,16.630187886390544
1429.9929000000006,14.828920383664842,1429.9929000000006,15.126986776097878,1429.9929000000006,15.068368321164174,1429.9929000000006,15.126755454568894,1429.9929000000006,15.322976692265213,1429.9929000000006,16.593319335426663
1452.6912000000007,14.792828374201086,1452.6912000000007,15.089347218125292,1452.6912000000007,15.010915318554968,1452.6912000000007,15.089114971642495,1452.6912000000007,15.303684223896365,1452.6912000000007,16.554224917383056
1475.3895000000007,14.754734650229482,1475.3895000000007,15.04966468246566,1475.3895000000007,14.951398345040573,1475.3895000000007,15.049434264338108,1475.3895000000007,15.282388064951498,1475.3895000000007,16.51304754564338
1498.0878000000007,14.716418282113743,1498.0878000000007,15.010252228884909,1498.0878000000007,14.89816336786128,1498.0878000000007,15.010057118045367,1498.0878000000007,15.269177528540508,1498.0878000000007,16.47067947525147
1520.7861000000007,14.682365076569281,1520.7861000000007,14.975298658654106,1520.7861000000007,14.855901080880548,1520.7861000000007,14.975173307325818,1520.7861000000007,15.269142746901098,1520.7861000000007,16.43100876852167
1543.4844000000007,14.654856532765978,1543.4844000000007,14.946744947592107,1543.4844000000007,14.820479588499863,1543.4844000000007,14.946704048207941,1543.4844000000007,15.276588015606006,1543.4844000000007,16.397422010224055
1566.1827000000008,14.633964486485157,1566.1827000000008,14.924745820618734,1566.1827000000008,14.791596901276447,1566.1827000000008,14.92479394611541,1566.1827000000008,15.290757625897966,1566.1827000000008,16.370315396038908
1588.8810000000008,14.619621683272003,1588.8810000000008,14.909275237662055,1588.8810000000008,14.769223761753567,1588.8810000000008,14.909413427015076,1588.8810000000008,15.311490271334307,1588.8810000000008,16.3497161337979
1611.5793000000008,14.611774862331508,1611.5793000000008,14.900229152561542,1611.5793000000008,14.753190902723022,1611.5793000000008,14.900441524301424,1611.5793000000008,15.338418634524585,1611.5793000000008,16.333952819180382
1634.2776000000008,14.61011642005329,1634.2776000000008,14.897169050447685,1634.2776000000008,14.743086391941786,1634.2776000000008,14.897451226966556,1634.2776000000008,15.371092373766361,1634.2776000000008,16.32231913840181
1656.9759000000008,14.614321668446381,1656.9759000000008,14.899755648478973,1656.9759000000008,14.738641397656627,1656.9759000000008,14.900107338623618,1656.9759000000008,15.409373297542079,1656.9759000000008,16.315952809866722
1679.6742000000008,14.624182668863297,1679.6742000000008,14.90791887805537,1679.6742000000008,14.73977952227667,1679.6742000000008,14.908340012089768,1679.6742000000008,15.45322189251073,1679.6742000000008,16.31506800509783
1702.3725000000009,14.639602358953349,1702.3725000000009,14.921615580369567,1702.3725000000009,14.74645318325107,1702.3725000000009,14.922105883117839,1702.3725000000009,15.502600988702818,1702.3725000000009,16.31968961480463
1725.0708000000009,14.66048919833883,1725.0708000000009,14.940651177339372,1725.0708000000009,14.758480517831465,1725.0708000000009,14.941198372114515,1725.0708000000009,15.556905497177366,1725.0708000000009,16.328326054719323
1747.769100000001,14.68646965637002,1747.769100000001,14.964538805920355,1747.769100000001,14.775427229707605,1747.769100000001,14.965142295558461,1747.769100000001,15.615598185327071,1747.769100000001,16.34026781899278
1770.467400000001,14.668709626670264,1770.467400000001,14.900532415175011,1770.467400000001,14.72207037393462,1770.467400000001,14.900794543979583,1770.467400000001,15.367144423763696,1770.467400000001,15.730895442486071
1793.165700000001,14.517190122024763,1793.165700000001,14.6440038326002,1793.165700000001,14.502009242949159,1793.165700000001,14.64422187100128,1793.165700000001,14.868730167430085,1793.165700000001,14.826470355502149
1815.864000000001,14.234003934209362,1815.864000000001,14.277781410939824,1815.864000000001,14.166273577228944,1815.864000000001,14.278005128020675,1815.864000000001,14.451837215956859,1815.864000000001,14.323784592712885
1838.562300000001,13.888842874922508,1838.562300000001,13.903250260331983,1838.562300000001,13.802586040399348,1838.562300000001,13.903481048695275,1838.562300000001,14.064489757645234,1838.562300000001,13.91462780281487
1861.260600000001,13.525026649283362,1861.260600000001,13.530362988896917,1861.260600000001,13.433052123409508,1861.260600000001,13.530597804511464,1861.260600000001,13.688061539299865,1861.260600000001,13.532154056988816
1883.958900000001,13.157429821851109,1883.958900000001,13.1600719527386,1883.958900000001,13.063756498446862,1883.958900000001,13.160308934574703,1883.958900000001,13.316760477753334,1883.958900000001,13.159119057547414
1906.657200000001,12.790591290714017,1906.657200000001,12.792443788139057,1906.657200000001,12.69641895143427,1906.657200000001,12.79268210869543,1906.657200000001,12.948843115729067,1906.657200000001,12.790696899677476
1929.355500000001,12.425835721235908,1929.355500000001,12.427458419775682,1929.355500000001,12.331516958884263,1929.355500000001,12.427697750493145,1929.355500000001,12.583777010178794,1929.355500000001,12.42548165627863
1952.053800000001,12.063531116761325,1952.053800000001,12.06508770743483,1952.053800000001,11.969169020231185,1952.053800000001,12.065327922613848,1952.053800000001,12.221386145158545,1952.053800000001,12.063045110113324
1974.752100000001,11.703764895923312,1974.752100000001,11.705303150593263,1974.752100000001,11.609389557358421,1974.752100000001,11.705544200459089,1974.752100000001,11.861599052176858,1974.752100000001,11.703242498483663
1997.450400000001,11.346542775424252,1997.450400000001,11.3480766209826,1997.450400000001,11.2521629770855,1997.450400000001,11.348318482856431,1997.450400000001,11.504375089055719,1997.450400000001,11.346011830529019
2020.148700000001,10.991846930066563,2020.148700000001,10.993380418887648,2020.148700000001,10.897465237620448,2020.148700000001,10.993623079503164,2020.148700000001,11.149682908906607,2020.148700000001,10.991315535959645
2042.8470000000011,10.639652963672381,2042.8470000000011,10.641187267897743,2042.8470000000011,10.545270129616155,2042.8470000000011,10.641430717238247,2042.8470000000011,10.79749417235166,2042.8470000000011,10.639123460478283
2065.545300000001,10.289934853968507,2065.545300000001,10.2914703057672,2065.545300000001,10.195551101955148,2065.545300000001,10.29171453497387,2065.545300000001,10.447781707618883,2065.545300000001,10.289407902775979
2088.243600000001,9.942666389141843,2088.243600000001,9.9442030758183,2088.243600000001,9.84828178854705,2088.243600000001,9.944448076492831,2088.243600000001,10.100518968201804,2088.243600000001,9.942142161647933
2110.941900000001,9.597821581264032,2110.941900000001,9.599359518838716,2110.941900000001,9.503436156427455,2110.941900000001,9.599605282813528,2110.941900000001,9.755679869121096,2110.941900000001,9.597300106736805
2133.640200000001,9.255374781451351,2133.640200000001,9.25691396529019,2133.640200000001,9.16098854353754,2133.640200000001,9.257160484552308,2133.640200000001,9.413238733746379,2133.640200000001,9.254856047921875
2156.338500000001,8.915300708163233,2156.338500000001,8.91684112774368,2156.338500000001,8.820913664454736,2156.338500000001,8.917088394408758,2156.338500000001,9.073170272995604,2156.338500000001,8.91478469193579
2179.036800000001,8.577574450292467,2179.036800000001,8.579116093508217,2179.036800000001,8.483186606900889,2179.036800000001,8.579364099810942,2179.036800000001,8.735449574103514,2179.036800000001,8.57706112454637
2201.7351000000012,8.24217146302406,2201.7351000000012,8.243714317438412,2201.7351000000012,8.147782825681334,2201.7351000000012,8.243963055727866,2201.7351000000012,8.400052092303598,2201.7351000000012,8.241660800317305
2224.4334000000013,7.909067561703595,2224.4334000000013,7.910611614912525,2224.4334000000013,7.814678135993167,2224.4334000000013,7.910861077649285,2224.4334000000013,8.066953643478083,2224.4334000000013,7.908559534697693
2247.1317000000013,7.578238915239861,2247.1317000000013,7.579784154975523,2247.1317000000013,7.483848706664493,2247.1317000000013,7.580034334729389,2247.1317000000013,7.736130397205189,2247.1317000000013,7.577733496906022
2269.8300000000013,7.2496620394833275,2269.8300000000013,7.251208453642002,2269.8300000000013,7.155271053485611,2269.8300000000013,7.251459343089835,2269.8300000000013,7.407558870034668,2269.8300000000013,7.249159203157364
2292.5283000000013,6.9233137907070175,2292.5283000000013,6.9248613673548665,2292.5283000000013,6.828922032675493,2292.5283000000013,6.925112959278608,2292.5283000000013,7.081215918938108,2292.5283000000013,6.922813510100143
2315.2266000000013,6.5991713592222165,2315.2266000000013,6.600720086594679,2315.2266000000013,6.5047788344937745,2315.2266000000013,6.600972373879348,2315.2266000000013,6.7570787349165915,2315.2266000000013,6.598673608419326
