Type,Value,Type,Value
Data Source,no_rad_maybe : TMD : THESISINTEGRATEDTESTNORA,Data Source,no_rad_maybe : TMD : THESISINTEGRATEDTESTNORA
Element,1,Element,2
,,,
,,,
Time[s],Temperature,Time[s],Temperature
3025.1785599999916,-94.91331884639425,3025.1785599999916,-116.01061832595163
3047.4225199999914,-95.15001354848897,3047.4225199999914,-116.3066295604836
3069.666479999991,-95.38135347554118,3069.666479999991,-116.5956468738245
3091.910439999991,-95.60747849829836,3091.910439999991,-116.87787089287791
3114.154399999991,-95.82852412750628,3114.154399999991,-117.15349484461677
3136.3983599999906,-96.04462167458045,3136.3983599999906,-117.42270490709392
3158.6423199999904,-96.25589840559763,3158.6423199999904,-117.68568053993455
3180.88627999999,-96.4624776888995,3180.88627999999,-117.94259479572362
3203.13023999999,-96.66447913658911,3203.13023999999,-118.19361461358956
3225.3741999999897,-96.86201874018884,3225.3741999999897,-118.4389010961849
3247.6181599999895,-97.05520900071741,3247.6181599999895,-118.67860977117184
3269.8621199999893,-97.2441590534323,3269.8621199999893,-118.91289083823602
3292.106079999989,-97.42897478747348,3292.106079999989,-119.14188940257513
3314.350039999989,-97.60975896063397,3314.350039999989,-119.36574569573749
3336.5939999999887,-97.78661130947238,3336.5939999999887,-119.5845952846215
3358.8379599999885,-97.95962865497373,3358.8379599999885,-119.79856926938712
3381.0819199999883,-98.1289050039548,3381.0819199999883,-120.00779447097602
3403.325879999988,-98.29453164640198,3403.325879999988,-120.21239360888703
3425.569839999988,-98.45659724892063,3425.569839999988,-120.41248546980708
3447.8137999999876,-98.61518794446717,3447.8137999999876,-120.60818506765605
3470.0577599999874,-98.770387418527,3470.0577599999874,-120.79960379556411
3492.301719999987,-98.92227699189394,3492.301719999987,-120.98684957026485
3514.545679999987,-99.07093570019988,3514.545679999987,-121.17002696935383
3536.789639999987,-99.21644037033619,3536.789639999987,-121.34923736183174
3559.0335999999866,-99.35886569390222,3559.0335999999866,-121.52457903232322
3581.2775599999864,-99.49828429780976,3581.2775599999864,-121.69614729933578
3603.521519999986,-99.63476681216649,3603.521519999986,-121.86403462789961
3625.765479999986,-99.76838193555564,3625.765479999986,-122.02833073690641
3648.0094399999857,-99.89919649782397,3648.0094399999857,-122.18912270144453
3670.2533999999855,-100.02727552048458,3670.2533999999855,-122.34649505040873
3692.4973599999853,-100.15268227483652,3692.4973599999853,-122.50052985964511
3714.741319999985,-100.27547833789833,3714.741319999985,-122.65130684087471
3736.985279999985,-100.39572364624814,3736.985279999985,-122.79890342662463
3759.2292399999847,-100.51347654785877,3759.2292399999847,-122.94339485138082
3781.4731999999844,-100.62879385201221,3781.4731999999844,-123.08485422916323
3803.7171599999842,-100.74173087737405,3803.7171599999842,-123.2233526277125
3825.961119999984,-100.85234149830464,3825.961119999984,-123.35895913946477
3848.205079999984,-100.96067818948028,3848.205079999984,-123.4917409494814
3870.4490399999836,-86.61224016926468,3870.4490399999836,-123.46409230931083
3892.6929999999834,-58.56043427419057,3892.6929999999834,-122.97502716042803
3914.936959999983,-32.23012657654927,3914.936959999983,-121.91175162380561
3937.180919999983,-8.013525272717814,3937.180919999983,-120.33875502596463
3959.4248799999827,13.779762497137504,3959.4248799999827,-118.32634332847255
3981.6688399999825,32.945154384700004,3981.6688399999825,-115.94847922743375
4003.9127999999823,49.415956953957945,4003.9127999999823,-113.27999900406415
4026.156759999982,63.2307068189977,4026.156759999982,-110.39384516594791
4048.400719999982,74.55691543334318,4048.400719999982,-107.35843534821787
4070.6446799999817,83.6889387707365,4070.6446799999817,-104.23485823366838
4092.8886399999815,90.95787669020753,4092.8886399999815,-101.07517567613523
4115.132599999982,96.69381910746695,4115.132599999982,-97.92219004242513
4137.3765599999815,101.17882255799871,4137.3765599999815,-94.61780906927356
4159.620519999981,104.66391545160587,4159.620519999981,-91.00665841705826
4181.864479999981,107.38383914630717,4181.864479999981,-87.12961381995062
4204.108439999981,109.52626809224988,4204.108439999981,-83.02261635150414
4226.352399999981,111.23762689959061,4226.352399999981,-78.7178179908334
4248.59635999998,112.59126111096188,4248.59635999998,-74.05634440513204
4270.84031999998,113.64713076174255,4270.84031999998,-68.8903067643152
4293.08427999998,114.49263376707472,4293.08427999998,-63.2722449415755
4315.32823999998,115.19169665665741,4315.32823999998,-57.25513984720485
4337.57219999998,115.79049018115742,4337.57219999998,-50.89293166891056
4359.816159999979,116.27882537443186,4359.816159999979,-44.25011320934266
4382.060119999979,116.64841916075407,4382.060119999979,-37.39222593890279
4404.304079999979,116.93535667926591,4404.304079999979,-30.375753301054964
4426.548039999979,117.16484332127659,4426.548039999979,-23.256646932326344
4448.7919999999785,117.35413505088589,4448.7919999999785,-16.089657559353327
4471.035959999978,117.47254439719175,4471.035959999978,-8.942415205377188
4493.279919999978,117.49670964153395,4493.279919999978,-1.8784785483126039
4515.523879999978,117.45081363056934,4515.523879999978,5.058963141246903
4537.767839999978,117.35154276793155,4537.767839999978,11.83226291613142
4560.0117999999775,117.2102592932881,4560.0117999999775,18.40982004067938
4582.255759999977,116.99390250097355,4582.255759999977,24.746393073157776
4604.499719999977,116.67772304735377,4604.499719999977,30.805656650668716
4626.743679999977,116.28378169874142,4626.743679999977,36.580285130902865
4648.987639999977,115.82779347976312,4648.987639999977,42.06915881075034
4671.231599999976,115.32100795642683,4671.231599999976,47.27647047559086
4693.475559999976,114.73292905495188,4693.475559999976,52.186180550975585
4715.719519999976,114.04093094868576,4715.719519999976,56.78966515778192
4737.963479999976,113.26676156891891,4737.963479999976,61.10921255535417
4760.207439999976,112.42633705251909,4760.207439999976,65.16824650980432
4782.451399999975,111.53140156897426,4782.451399999975,68.99034089410706
4804.695359999975,110.55470350658857,4804.695359999975,72.56977126085562
4826.939319999975,109.47579589646224,4826.939319999975,75.90527626279271
4849.183279999975,108.31517679293147,4849.183279999975,79.027730004095
4871.4272399999745,107.08796973782533,4871.4272399999745,81.96493572355764
4893.671199999974,105.80538749753032,4893.671199999974,84.74151989330677
4915.915159999974,104.4429346988472,4915.915159999974,87.34667115962253
4938.159119999974,102.98171033869991,4938.159119999974,89.77375105751456
4960.403079999974,101.43974908720922,4960.403079999974,92.05167433705574
4982.6470399999735,99.83037051359163,4982.6470399999735,94.20469158666836
5004.890999999973,98.16341720248425,5004.890999999973,96.25294321042487
5027.134959999973,96.41697442704094,5027.134959999973,98.17755801783956
5049.378919999973,94.57351815372003,5049.378919999973,99.96509856452606
5071.622879999973,92.64796225275269,5071.622879999973,101.64178984098596
5093.866839999972,90.65131983288721,5093.866839999972,103.22861823208099
5116.110799999972,88.59167851732616,5116.110799999972,104.74226601159164
5138.354759999972,86.44989200553393,5138.354759999972,106.15785545030604
5160.598719999972,84.21000492449394,5160.598719999972,107.45730957547077
5182.842679999972,81.88350613702627,5182.842679999972,108.66577744264339
5205.086639999971,79.47883667500854,5205.086639999971,109.80268690959815
5227.330599999971,77.00209155748053,5227.330599999971,110.88297198208348
5249.574559999971,74.43712110602601,5249.574559999971,111.87795569229057
5271.818519999971,71.76978205789324,5271.818519999971,112.76680224601353
5294.0624799999705,69.00791623463263,5294.0624799999705,113.57461601126734
5316.30643999997,66.15712772193793,5316.30643999997,114.32026536586704
5338.55039999997,63.221226047858586,5338.55039999997,115.01787596054145
5360.79435999997,60.18714802974705,5360.79435999997,115.63641235655679
5383.03831999997,57.04270924259926,5383.03831999997,116.15338226815483
5405.282279999969,53.79185589833452,5405.282279999969,116.59411248395908
5427.526239999969,50.437010287496854,5427.526239999969,116.97723568230076
5449.770199999969,46.97928635992444,5449.770199999969,117.31641193653411
5472.014159999969,43.40860142922941,5472.014159999969,117.57917425522236
5494.258119999969,39.714729931464674,5494.258119999969,117.74200390090851
5516.502079999968,35.897416788509126,5516.502079999968,117.83028533899065
5538.746039999968,31.95546006572539,5538.746039999968,117.8623850152057
5560.989999999968,27.886763890763795,5560.989999999968,117.85154242881377
5583.233959999968,24.049797810420703,5583.233959999968,117.76804125280273
5605.4779199999675,20.752984059794713,5605.4779199999675,117.59680640928781
5627.721879999967,17.90451299685472,5627.721879999967,117.3716669156549
5649.965839999967,15.431453177061638,5649.965839999967,117.11540157973725
5672.209799999967,13.275085678158131,5672.209799999967,116.84315151918564
5694.453759999967,11.383201236096607,5694.453759999967,116.52237015060192
5716.6977199999665,9.711850011728643,5716.6977199999665,116.12851917990386
5738.941679999966,8.228144807974108,5738.941679999966,115.68538418541634
5761.185639999966,6.904881281959684,5761.185639999966,115.2094935204871
5783.429599999966,5.719375288017376,5783.429599999966,114.71225887417786
5805.673559999966,4.648328366848694,5805.673559999966,114.15997056629332
5827.917519999965,3.671154995334074,5827.917519999965,113.52754693847771
5850.161479999965,2.773916578047185,5850.161479999965,112.83767353136614
5872.405439999965,1.9450275530129444,5872.405439999965,112.10641236378902
5894.649399999965,1.1747845127763068,5894.649399999965,111.34510648589665
5916.893359999965,0.450958659369518,5916.893359999965,110.52174005388041
5939.137319999964,-0.2376938685196787,5939.137319999964,109.61236699228718
5961.381279999964,-0.8973956212340722,5961.381279999964,108.63886747208274
5983.625239999964,-1.5331799218466526,5983.625239999964,107.61687460230351
6005.869199999964,-2.149159919531502,6005.869199999964,106.55754338307669
6028.1131599999635,-2.752505843003662,6028.1131599999635,105.43093583159923
6050.357119999963,-3.350084562675759,6050.357119999963,104.21435725695832
6072.601079999963,-3.9446025078373665,6072.601079999963,102.92823697011475
6094.845039999963,-4.538080711873429,6094.845039999963,101.58725291297192
6117.088999999963,-5.132042255142715,6117.088999999963,100.20193332201505
6139.332959999962,-5.731093239016374,6139.332959999962,98.74461818909658
6161.576919999962,-6.339843378534443,6161.576919999962,97.19392743924882
6183.820879999962,-6.95935491761319,6183.820879999962,95.56823811539579
6206.064839999962,-7.590257741849791,6206.064839999962,93.88079679011273
6228.308799999962,-8.232892631441825,6228.308799999962,92.14111552261403
6250.552759999961,-8.890471956596985,6250.552759999961,90.32403307436475
6272.796719999961,-9.566357279272012,6272.796719999961,88.40960608588078
6295.040679999961,-10.26089519595998,6295.040679999961,86.4136558860212
6317.284639999961,-10.974143974150921,6317.284639999961,84.34757545322515
6339.5285999999605,-11.705986694514811,6339.5285999999605,82.21949465291097
6361.77255999996,-12.45883464526766,6361.77255999996,80.00694495688153
6384.01651999996,-13.235315582097751,6384.01651999996,77.69155293954219
6406.26047999996,-14.035557700882764,6406.26047999996,75.28613742724986
6428.50443999996,-14.859495134909976,6428.50443999996,72.79982206441808
6450.7483999999595,-15.706957381154437,6450.7483999999595,70.23896097775194
6472.992359999959,-16.57987808069435,6472.992359999959,67.58388729257875
6495.236319999959,-17.480434068457487,6495.236319999959,64.8178899209888
6517.480279999959,-18.40882631861235,6517.480279999959,61.95035509933011
6539.724239999959,-19.36513472734231,6539.724239999959,58.98768673304924
6561.968199999958,-20.3493875996446,6561.968199999958,55.933998687362354
6584.212159999958,-21.36324259791394,6584.212159999958,52.77239731259142
6606.456119999958,-22.408606229292275,6606.456119999958,49.48783519131492
6628.700079999958,-23.485950817976814,6628.700079999958,46.08581310918822
6650.944039999958,-24.595694785448423,6650.944039999958,42.56949106652095
6673.187999999957,-25.73825528256291,6673.187999999957,38.94016574061776
6695.431959999957,-26.914516561996116,6695.431959999957,35.18350568700276
6717.675919999957,-28.125667568259377,6717.675919999957,31.286002483452407
6739.919879999957,-29.37273505580834,6739.919879999957,27.248773875241238
6762.1638399999565,-30.656748573381986,6762.1638399999565,23.071115762353397
6784.407799999956,-31.978780823792267,6784.407799999956,18.7507939966728
6806.651759999956,-33.33347239777686,6806.651759999956,14.275657243095866
6828.895719999956,-34.71629305851097,6828.895719999956,9.633577722815199
6851.139679999956,-36.12996415884181,6851.139679999956,4.820877484882716
6873.383639999955,-37.57715283335028,6873.383639999955,-0.1676080842271839
6895.627599999955,-39.060517082976624,6895.627599999955,-5.338361918150872
6917.871559999955,-40.558715213822865,6917.871559999955,-10.514832964958412
6940.115519999955,-42.04864767470955,6940.115519999955,-15.539062332100126
6962.359479999955,-43.52990485807447,6962.359479999955,-20.451557951343066
6984.603439999954,-45.002852084195766,6984.603439999954,-25.2861100387527
7006.847399999954,-46.46844150716144,7006.847399999954,-30.071248770541562
7029.091359999954,-47.92299995193087,7029.091359999954,-34.642603763412176
7051.335319999954,-49.359690475897146,7051.335319999954,-38.847433160070615
7073.5792799999535,-50.77403021954446,7073.5792799999535,-42.73102753935627
7095.823239999953,-52.16267804966842,7095.823239999953,-46.33119427128474
7118.067199999953,-53.52319387946407,7118.067199999953,-49.67978164125561
7140.311159999953,-54.85385015595597,7140.311159999953,-52.8038381892359
7162.555119999953,-56.15348336762696,7162.555119999953,-55.72650661943484
7184.7990799999525,-57.42137650182095,7184.7990799999525,-58.467721544306784
7207.043039999952,-58.65716560750294,7207.043039999952,-61.04476019619273
7229.286999999952,-59.860765250949534,7229.286999999952,-63.47268151387322
7251.530959999952,-61.0323088623466,7251.530959999952,-65.76467948874797
7273.774919999952,-62.17210087818107,7273.774919999952,-67.93236994386947
7296.018879999951,-63.2805782700001,7296.018879999951,-69.98602511991233
7318.262839999951,-64.35827957274991,7318.262839999951,-71.93476696454495
7340.506799999951,-65.40581992718768,7340.506799999951,-73.78672747058886
7362.750759999951,-66.42387096101197,7362.750759999951,-75.5491825155948
7384.994719999951,-67.41314457453203,7384.994719999951,-77.2286642362845
7407.23867999995,-68.37437988528062,7407.23867999995,-78.83105589673283
7429.48263999995,-69.30833273419591,7429.48263999995,-80.36167238804818
7451.72659999995,-70.21576727305091,7451.72659999995,-81.82532886448226
7473.97055999995,-71.0974492456576,7473.97055999995,-83.22639952926413
7496.2145199999495,-71.95414064932719,7496.2145199999495,-84.56886819862234
7518.458479999949,-72.7865955222,7518.458479999949,-85.85637196909352
7540.702439999949,-73.5955566495112,7540.702439999949,-87.09223907246711
7562.946399999949,-74.38175302006614,7562.946399999949,-88.27952181045559
7585.190359999949,-75.14589789506259,7585.190359999949,-89.42102530672204
7607.4343199999485,-75.88868737640045,7607.4343199999485,-90.51933268911033
7629.678279999948,-76.61079938193421,7629.678279999948,-91.57682721356444
7651.922239999948,-77.31289295166924,7651.922239999948,-92.59571175847735
7674.166199999948,-77.99560782241525,7674.166199999948,-93.5780260503294
7696.410159999948,-78.6595642194672,7696.410159999948,-94.52566192553537
7718.654119999947,-79.30536282295321,7718.654119999947,-95.44037688711475
7740.898079999947,-79.9335848739417,7740.898079999947,-96.32380617631111
7763.142039999947,-80.54479239153491,7763.142039999947,-97.17747354716612
7785.385999999947,-81.13952847723539,7785.385999999947,-98.00280090514546
7807.629959999947,-81.71821180920266,7807.629959999947,-98.8011157881493
7829.873919999946,-82.28146287132407,7829.873919999946,-99.57366045519287
7852.117879999946,-82.82976984096904,7852.117879999946,-100.32159997517567
7874.361839999946,-83.3636037723803,7874.361839999946,-101.04602723651786
7896.605799999946,-83.88341910124181,7896.605799999946,-101.74796864509712
7918.8497599999455,-84.38965416105084,7918.8497599999455,-102.4283892821232
7941.093719999945,-84.88273170536439,7941.093719999945,-103.08819758122632
7963.337679999945,-85.3630594311185,7963.337679999945,-103.7282495766709
7985.581639999945,-85.83103049915621,7985.581639999945,-104.3493527682614
8007.825599999945,-86.28702404887906,8007.825599999945,-104.95226964302515
8030.069559999944,-86.73140570458278,8030.069559999944,-105.53772088901036
8052.313519999944,-87.16452807157435,8052.313519999944,-106.10638833241681
8074.557479999944,-87.58673122061144,8074.557479999944,-106.65891762569167
8096.801439999944,-87.99834315957273,8096.801439999944,-107.19592071109592
8119.045399999944,-88.39968029157068,8119.045399999944,-107.71797808151544
8141.289359999943,-88.79104785896816,8141.289359999943,-108.22564085789725
8163.533319999943,-89.17274037296488,8163.533319999943,-108.71943270059236
8185.777279999943,-89.54504202858737,8185.777279999943,-109.19985157004047
8208.021239999944,-89.90822710505198,8208.021239999944,-109.66737135060512
8230.265199999943,-90.26256035158045,8230.265199999943,-110.12244334993356
8252.509159999943,-90.6082973588361,8252.509159999943,-110.56549768494583
8274.753119999943,-90.94568491621801,8274.753119999943,-110.9969445644342
8296.997079999943,-91.27496135530558,8296.997079999943,-111.41717547725727
8319.241039999943,-91.59635687978802,8319.241039999943,-111.82656429422674
8341.484999999942,-91.91009388224495,8341.484999999942,-112.22546829099687
8363.728959999942,-92.21638724816673,8363.728959999942,-112.61422909856336
8385.972919999942,-92.51544464761942,8385.972919999942,-112.99317358735131
8408.216879999942,-92.80746681496876,8408.216879999942,-113.36261469031078
8430.460839999942,-93.0926478170823,8430.460839999942,-113.72285216993625
8452.704799999941,-93.37117531043003,8452.704799999941,-114.07417333367593
8474.948759999941,-93.6432307875017,8474.948759999941,-114.41685370179289
8497.19271999994,-93.90898981295346,8497.19271999994,-114.75115763137607
8519.43667999994,-94.16862224989077,8519.43667999994,-115.07733889987264
8541.68063999994,-94.42229247668449,8541.68063999994,-115.39564125121794
8563.92459999994,-94.67015959470879,8563.92459999994,-115.70629890737348
8586.16855999994,-94.91237762737772,8586.16855999994,-116.00953704784294
8608.41251999994,-95.14909571084647,8608.41251999994,-116.30557225951878
8630.65647999994,-95.38045827673125,8630.65647999994,-116.59461295901548
8652.90043999994,-95.60660522718986,8652.90043999994,-116.87685978946627
8675.14439999994,-95.82767210269228,8675.14439999994,-117.15250599359933
8697.388359999939,-96.0437902427987,8697.388359999939,-117.42173776476123
8719.632319999939,-96.25508694025004,8719.632319999939,-117.6847345774223
8741.876279999939,-96.46168558866361,8741.876279999939,-117.94166949857659
8764.120239999938,-96.66370582411531,8764.120239999938,-118.19270948133803
8786.364199999938,-96.86126366087719,8786.364199999938,-118.43801564193323
8808.608159999938,-97.05447162156862,8808.608159999938,-118.67774352119885
8830.852119999938,-97.24343886196797,8830.852119999938,-118.91204333160715
8853.096079999938,-97.42827129072076,8853.096079999938,-119.14106019076591
8875.340039999937,-97.6090716841702,8875.340039999937,-119.3649343422682
