Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value
Data Source,InternalRad : TMD : THESISINTEGRATEDTESTRAD_,Data Source,InternalRad : TMD : THESISINTEGRATEDTESTRAD_,Data Source,InternalRad : TMD : THESISINTEGRATEDTESTRAD_,Data Source,InternalRad : TMD : THESISINTEGRATEDTESTRAD_,Data Source,InternalRad : TMD : THESISINTEGRATEDTESTRAD_,Data Source,InternalRad : TMD : THESISINTEGRATEDTESTRAD_
Element,1,Element,2,Element,3,Element,4,Element,5,Element,6
,,,,,,,,,,,
,,,,,,,,,,,
Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature
0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0
22.243959999999998,15.538551215961668,22.243959999999998,15.68824243677064,22.243959999999998,39.659599485225094,22.243959999999998,15.703364634499012,22.243959999999998,23.22123159631538,22.243959999999998,15.889065968519981
44.487919999999995,12.173303153008215,44.487919999999995,12.457417461651096,44.487919999999995,54.76330585352809,44.487919999999995,12.484759420419334,44.487919999999995,25.49892315758468,44.487919999999995,13.533166015280335
66.73187999999999,9.62128809454707,66.73187999999999,10.040688042999411,66.73187999999999,66.0983112744503,66.73187999999999,10.077968705107082,66.73187999999999,27.10239086297939,66.73187999999999,12.529213552909248
88.97583999999999,7.672559462039247,88.97583999999999,8.238136610880131,88.97583999999999,74.4404029941056,88.97583999999999,8.283530415275205,88.97583999999999,28.230704086095507,88.97583999999999,12.570192623117995
111.21979999999999,6.1721498812340485,111.21979999999999,6.900695097677709,111.21979999999999,80.48546263083917,111.21979999999999,6.952721788798352,111.21979999999999,29.029196463172298,111.21979999999999,13.420244737521125
133.46375999999998,5.00186706239184,133.46375999999998,5.912974227138079,133.46375999999998,84.77257000740669,133.46375999999998,5.970405953812253,133.46375999999998,29.590755036952295,133.46375999999998,14.886839400845439
155.70771999999997,4.073754613242617,155.70771999999997,5.18782488704566,155.70771999999997,87.73234982489276,155.70771999999997,5.2496369846422235,155.70771999999997,29.980382142539916,155.70771999999997,16.81870762716678
177.95167999999995,3.3267667477001193,177.95167999999995,4.66387648584168,177.95167999999995,89.73767152988607,177.95167999999995,4.729221658073084,177.95167999999995,30.2548615310223,177.95167999999995,19.106423031065514
200.19563999999994,2.716700794226878,200.19563999999994,4.295755366075762,200.19563999999994,91.06522166092674,200.19563999999994,4.363930834094802,200.19563999999994,30.454328372926096,200.19563999999994,21.664248777489366
222.43959999999993,2.211475303039732,222.43959999999993,4.04967392210675,222.43959999999993,91.91610371369049,222.43959999999993,4.120095522371835,222.43959999999993,30.606853317899986,222.43959999999993,24.4245739687881
244.68355999999991,1.7833553275413203,244.68355999999991,3.895545574897708,244.68355999999991,92.39289365536987,244.68355999999991,3.9677109970428956,244.68355999999991,30.719958185846693,244.68355999999991,27.31825303426578
266.9275199999999,1.4103820357315342,266.9275199999999,3.808825356530983,266.9275199999999,92.56750030584509,266.9275199999999,3.882304455644553,266.9275199999999,30.79679875194778,266.9275199999999,30.289146830405254
289.1714799999999,1.079263811036237,289.1714799999999,3.7738912482744706,289.1714799999999,92.53098285130982,289.1714799999999,3.848326502214108,289.1714799999999,30.849439940511946,289.1714799999999,33.30724972276083
311.41543999999993,0.7803223875275233,311.41543999999993,3.778923981221823,311.41543999999993,92.34711539144303,311.41543999999993,3.8540182856039653,311.41543999999993,30.88615157487564,311.41543999999993,36.3491750722362
333.65939999999995,0.5064314772328318,333.65939999999995,3.8148623700859523,333.65939999999995,92.06033197156178,333.65939999999995,3.890368923362238,333.65939999999995,30.912498584130365,333.65939999999995,39.39671633102235
355.90335999999996,0.24815665240926882,355.90335999999996,3.8701291692373734,355.90335999999996,91.66163010559472,355.90335999999996,3.945827593168801,355.90335999999996,30.920698336685795,355.90335999999996,42.415251992526244
378.14732,-0.0030734213001508606,378.14732,3.9340644224062284,378.14732,91.14319173400895,378.14732,4.009761764581375,378.14732,30.90333422720245,378.14732,45.3769909013423
400.39128,-0.2508836021539502,400.39128,4.001491531193168,400.39128,90.53800770370756,400.39128,4.077028904555987,400.39128,30.864890078073724,400.39128,48.28042177731882
422.63524,-0.49779258437078683,422.63524,4.068725101981956,422.63524,89.86916093739222,422.63524,4.143971968107748,422.63524,30.8086652506786,422.63524,51.12530599283361
444.8792,-0.7455486363036441,444.8792,4.1331548942584035,444.8792,89.15280223238442,444.8792,4.208004262364562,444.8792,30.737109827113162,444.8792,53.91226996263127
467.12316000000004,-0.9992004693501868,467.12316000000004,4.188615906494242,467.12316000000004,88.36254030403109,467.12316000000004,4.262965598202786,467.12316000000004,30.64122965204061,467.12316000000004,56.6174477340461
489.36712000000006,-1.263848699939324,489.36712000000006,4.228865365787903,489.36712000000006,87.47841472491034,489.36712000000006,4.302623369479274,489.36712000000006,30.513111567870943,489.36712000000006,59.22245913974038
511.6110800000001,-1.540601519542912,511.6110800000001,4.252187123436394,511.6110800000001,86.52281270229605,511.6110800000001,4.325279287510313,511.6110800000001,30.35663307919884,511.6110800000001,61.73850490126171
533.85504,-1.8299730191568109,533.85504,4.257829397216901,533.85504,85.51166006896884,533.85504,4.330196288642486,533.85504,30.175000186890948,533.85504,64.1753436667115
556.099,-2.1320787236411296,556.099,4.245689626218025,556.099,84.4563256666285,556.099,4.317283880737649,556.099,29.97090006339445,556.099,66.54140369304754
578.3429600000001,-2.450272277947301,578.3429600000001,4.212028572219198,578.3429600000001,83.32994982023541,578.3429600000001,4.282798952900475,578.3429600000001,29.736541191315677,578.3429600000001,68.81474839016883
600.5869200000001,-2.788167635168067,600.5869200000001,4.152676874756155,600.5869200000001,82.11211305606557,600.5869200000001,4.222575721342961,600.5869200000001,29.465101389283376,600.5869200000001,70.97903483201507
622.8308800000001,-3.1459059804928855,622.8308800000001,4.0674266707412015,622.8308800000001,80.8220634720915,622.8308800000001,4.136416739488559,622.8308800000001,29.16067671021598,622.8308800000001,73.05150704490912
645.0748400000001,-3.5232030462626343,645.0748400000001,3.9568326667028137,645.0748400000001,79.4736810623443,645.0748400000001,4.02488515411182,645.0748400000001,28.82680824223373,645.0748400000001,75.04622261761894
667.3188000000001,-3.919502017472587,667.3188000000001,3.8219183711076408,667.3188000000001,78.0770126722481,667.3188000000001,3.8890112481796506,667.3188000000001,28.466571018185093,667.3188000000001,76.97459879246865
689.5627600000001,-4.3371894537733615,689.5627600000001,3.660243044419394,689.5627600000001,76.60757764419836,689.5627600000001,3.726347148171446,689.5627600000001,28.073493119548683,689.5627600000001,78.81310267988444
711.8067200000002,-4.778984987992494,711.8067200000002,3.4687462232505846,711.8067200000002,75.04639358699144,711.8067200000002,3.533833843043111,711.8067200000002,27.641810381203957,711.8067200000002,80.54452545624942
734.0506800000002,-5.244612673467276,734.0506800000002,3.247829930047895,734.0506800000002,73.410274948827,734.0506800000002,3.3118799822967278,734.0506800000002,27.175550738759238,734.0506800000002,82.18926198136505
756.2946400000002,-5.733472415910389,756.2946400000002,2.9985539609250433,756.2946400000002,71.71146995731873,756.2946400000002,3.0615506277774913,756.2946400000002,26.67826831702763,756.2946400000002,83.76327159665394
778.5386000000002,-6.244763883439951,778.5386000000002,2.722353107490062,778.5386000000002,69.95891806359901,778.5386000000002,2.784284691568747,778.5386000000002,26.153090606213045,778.5386000000002,85.27901926136549
800.7825600000002,-6.780242150665231,800.7825600000002,2.417506786631782,800.7825600000002,68.1311055935961,800.7825600000002,2.4783536337344696,800.7825600000002,25.594674693305265,800.7825600000002,86.71035857647834
823.0265200000002,-7.342023988166745,823.0265200000002,2.0815666276239053,823.0265200000002,66.21088091319905,823.0265200000002,2.1413103709647534,823.0265200000002,24.998117463357364,823.0265200000002,88.03840287004027
845.2704800000002,-7.929722036232031,845.2704800000002,1.71505786350108,845.2704800000002,64.21237395718796,845.2704800000002,1.7736845528402685,845.2704800000002,24.36704239997665,845.2704800000002,89.28552032431884
867.5144400000003,-8.54270282450185,867.5144400000003,1.3191068482264923,867.5144400000003,62.14596010849321,867.5144400000003,1.376605975064784,867.5144400000003,23.70470880351826,867.5144400000003,90.46865724343587
889.7584000000003,-9.180183211352944,889.7584000000003,0.8951675736372131,889.7584000000003,60.01924280121211,889.7584000000003,0.9515312506525826,889.7584000000003,23.01401819046001,889.7584000000003,91.60064284233928
912.0023600000003,-9.843484211003094,912.0023600000003,0.44194378546637053,912.0023600000003,57.81393099717883,912.0023600000003,0.49715650158367636,912.0023600000003,22.290635026499274,912.0023600000003,92.65277486058604
934.2463200000003,-10.534289498516435,934.2463200000003,-0.04264410973660882,934.2463200000003,55.514921200051994,934.2463200000003,0.011404125945151413,934.2463200000003,21.530411467301622,934.2463200000003,93.60451425411782
956.4902800000003,-11.252289827531435,956.4902800000003,-0.5582012338793266,956.4902800000003,53.133366587598644,956.4902800000003,-0.5053281070672382,956.4902800000003,20.73634743852019,956.4902800000003,94.4796547759051
978.7342400000003,-11.996995096297574,978.7342400000003,-1.1037653526402098,978.7342400000003,50.67749333408896,978.7342400000003,-1.0520757604059587,978.7342400000003,19.91121334684308,978.7342400000003,95.29575270916091
1000.9782000000004,-12.767804181490092,1000.9782000000004,-1.6780709107969767,1000.9782000000004,48.153311687878734,1000.9782000000004,-1.6275716586939417,1000.9782000000004,19.057514229209566,1000.9782000000004,96.06576121920439
